jid,fips,county_name,state_abbr,project_year,project_type,project_status,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,project_amount,jail_capacity_before,jail_capacity_after
47165001,47165,Sumner,TN,2013,Jail Expansion,Passed,https://perma.cc/TYB2-QS7V,0,0,0,0,0,0,0,,662,832
47165001,47165,Sumner,TN,2019,Jail Expansion,Passed,https://perma.cc/95BS-Z6C5,0,0,0,0,0,0,0,5000000,832,956
47167002,47167,Tipton,TN,2018,Jail Expansion,Passed,https://perma.cc/F2ZC-T8H9,0,0,0,0,0,0,0,3000000,122,201
47169001,47169,Trousdale,TN,2021,New Jail,Pending,https://perma.cc/6LVR-ZVNX,https://perma.cc/64KX-EPSE,0,0,0,0,0,0,,44,
47171001,47171,Unicoi,TN,2012,Jail Expansion,Passed,https://perma.cc/HW7S-8XSX,0,0,0,0,0,0,0,,61,101
47171001,47171,Unicoi,TN,2020,Jail Expansion,Pending,https://perma.cc/H7MG-WRL9,https://perma.cc/KYD3-Q6V5,0,0,0,0,0,0,,38,58
47173001,47173,Union,TN,2009,Jail Expansion,Passed,https://perma.cc/66LQ-8WXM,0,0,0,0,0,0,0,,25,62
47173001,47173,Union,TN,2012,Jail Expansion,Passed,https://perma.cc/XA4L-XAG2,https://perma.cc/HW7S-8XSX,0,0,0,0,0,0,,62,76
47175001,47175,Van Buren,TN,2017,New Jail,Passed,https://perma.cc/883M-F5PB,https://perma.cc/M7UD-QEDZ,https://perma.cc/P3HY-2GJM,0,0,0,0,0,11274000,13,83
47177001,47177,Warren,TN,2006,Jail Expansion,Passed,https://perma.cc/NLY3-CPW7,https://perma.cc/HCV8-R4J5,0,0,0,0,0,0,,108,265
47177001,47177,Warren,TN,2022,Jail Expansion,Pending,https://perma.cc/KV3J-SQN5,https://perma.cc/ZV7B-66FF,https://perma.cc/DU6Q-QXWF,https://perma.cc/R8FK-ZUW8,0,0,0,0,7000000,251,
47179001,47179,Washington,TN,2002,Jail Expansion,Passed,https://perma.cc/UMD9-VBW3,https://perma.cc/7YQB-SSBU,https://perma.cc/89N2-9JKP,0,0,0,0,0,12560000,320,342
47179001,47179,Washington,TN,2009,Jail Expansion,Passed,https://perma.cc/GMM3-GBZA,0,0,0,0,0,0,0,,350,570
47181001,47181,Wayne,TN,2011,Jail Expansion,Passed,https://perma.cc/XA4L-XAG2,https://perma.cc/NQ2F-XXCN,0,0,0,0,0,0,6500000,38,128
47185001,47185,White,TN,2002,Jail Expansion,Passed,https://perma.cc/UMD9-VBW3,https://perma.cc/7YQB-SSBU,0,0,0,0,0,0,,42,161
47185001,47185,White,TN,2005,Jail Expansion,Passed,https://perma.cc/P5FF-7RAD,https://perma.cc/NLY3-CPW7,0,0,0,0,0,0,,161,171
47187001,47187,Williamson,TN,2020,Jail Expansion,Pending,https://perma.cc/DZM5-BZCZ,0,0,0,0,0,0,0,106900000,454,761
47189001,47189,Wilson,TN,2007,Jail Expansion,Passed,https://perma.cc/F984-K4AB,https://perma.cc/9CDW-DQVA,https://perma.cc/L7TX-TKCY,0,0,0,0,0,19000000,119,320
47189001,47189,Wilson,TN,2010,Jail Expansion,Passed,https://perma.cc/5LRP-QVTV,0,0,0,0,0,0,0,,296,458
47189001,47189,Wilson,TN,2020,Jail Expansion,Passed,https://perma.cc/P5VZ-4GZF,https://perma.cc/J3QG-TGMA,https://perma.cc/D473-6NTB,https://perma.cc/MEA2-TSPY,0,0,0,0,39500000,460,862
48001002,48001,Anderson,TX,2005,Jail Expansion,Passed,https://perma.cc/HS6J-4HRA,https://perma.cc/8ZTC-SEWD,https://perma.cc/7NJ7-7T5B,0,0,0,0,0,10000000,107,305
48001002,48001,Anderson,TX,2007,Jail Expansion,Passed,https://perma.cc/4T29-D9DM,https://perma.cc/D4H5-86VT,https://perma.cc/S2ME-UUY5,0,0,0,0,0,10000000,100,300
48003001,48003,Andrews,TX,2020,New Jail,Passed,https://perma.cc/U3ZD-GS63,https://perma.cc/U93Q-6QEF,0,0,0,0,0,0,18000000,0,147
48005001,48005,Angelina,TX,2022,Jail Expansion,Pending,https://perma.cc/KHW8-NDAC,https://perma.cc/W36V-SMZ4,0,0,0,0,0,0,13000000,,
48007001,48007,Aransas,TX,2005,New Jail,Passed,https://perma.cc/N8FZ-TNCM,https://perma.cc/D5FS-RHW5,0,0,0,0,0,0,3200000,0,160
48009001,48009,Archer,TX,2010,New Jail,Passed,https://perma.cc/N92U-EPUEhttps://perma.cc/N92U-EPUE,https://perma.cc/76JV-5KPKhttps://perma.cc/76JV-5KPK,https://perma.cc/YK4Z-5HBKhttps://perma.cc/YK4Z-5HBK,0,0,0,0,0,5245000,0,48
48013001,48013,Atascosa,TX,2017,Jail Expansion,Passed,https://perma.cc/MM54-6W7L,https://perma.cc/K8V5-3K42,https://perma.cc/9QTT-ZHJ8,0,0,0,0,0,10000000,92,138
48013001,48013,Atascosa,TX,2019,Jail Expansion,Passed,https://perma.cc/CTV9-PVN6,https://perma.cc/3K7P-RFPU,0,0,0,0,0,0,,138,258
48015001,48015,Austin,TX,2018,New Jail,Passed,https://perma.cc/Q9D5-3MJG,https://perma.cc/FFD2-DTXD,0,0,0,0,0,0,10700000,0,
48017002,48017,Bailey,TX,2004,New Jail,Passed,https://perma.cc/C83N-MVFX,https://perma.cc/3D6E-7CYW,0,0,0,0,0,0,4735000,0,96
48019001,48019,Bandera,TX,2009,New Jail,Passed,https://perma.cc/8KUN-MLMP,0,0,0,0,0,0,0,11400000,15,96
48021002,48021,Bastrop,TX,2004,New Jail,Passed,https://perma.cc/C83N-MVFX,0,0,0,0,0,0,0,,0,96
48021002,48021,Bastrop,TX,2008,Jail Expansion,Passed,https://perma.cc/79T9-JLNW,0,0,0,0,0,0,0,,96,290
48021002,48021,Bastrop,TX,2018,Jail Expansion,Passed,https://perma.cc/4F26-KF2S,https://perma.cc/3PYV-5SY4,0,0,0,0,0,0,2500000,400,
48025002,48025,Bee,TX,2020,New Jail,Passed,https://perma.cc/9DMF-H494,https://perma.cc/UHL9-SNPD,https://perma.cc/U3ZD-GS63,0,0,0,0,0,20000000,128,143
48027002,48027,Bell,TX,2009,New Jail,Passed,https://perma.cc/6YPR-8PAS,https://perma.cc/HB8W-VCM6,https://perma.cc/TG3V-45FC,0,0,0,0,0,38000000,706,1358
48027002,48027,Bell,TX,2022,Jail Expansion,Passed,https://perma.cc/JFW2-CMM6,https://perma.cc/TK8H-UKK2,https://perma.cc/79DZ-QABS,https://perma.cc/TX5G-ELX3,https://perma.cc/3FDB-NK3M,https://perma.cc/Q85T-JBY6,https://perma.cc/LM9T-TM9Y,https://perma.cc/3JT5-A8TS,113000000,1358,2073
48029001,48029,Bexar,TX,2018,Jail Expansion,Passed,https://perma.cc/2YSB-87F8,https://perma.cc/QT9Q-ZVZ9,https://perma.cc/YK3C-SWV6,https://perma.cc/TQT6-9Q32,0,0,0,0,32000000,,512
48031001,48031,Blanco,TX,2011,New Jail,Passed,https://perma.cc/NZ4G-DRHK,https://perma.cc/MD8F-SQUM,https://perma.cc/6AYK-DGKL,0,0,0,0,0,6500000,7,56
48035001,48035,Bosque,TX,2011,New Jail,Failed,https://perma.cc/3APY-BUWK,0,0,0,0,0,0,0,9900000,0,64
48035001,48035,Bosque,TX,2018,New Jail,Passed,https://perma.cc/TQT6-9Q32,https://perma.cc/5XCN-UJGP,https://perma.cc/K99G-NUYC,0,0,0,0,0,9800000,0,64
48041001,48041,Brazos,TX,2010,Jail Expansion,Passed,https://perma.cc/N92U-EPUE,https://perma.cc/85RS-GZK4,https://perma.cc/J7QA-V3UL,https://perma.cc/68YW-ACKK,https://perma.cc/8MUD-3QJQ,0,0,0,55000000,402,1087
48047002,48047,Brooks,TX,2012,Jail Expansion,Passed,https://perma.cc/6V7D-LBC4,https://perma.cc/SZE8-ZRCR,0,0,0,0,0,0,,546,652
48051001,48051,Burleson,TX,2005,New Jail,Passed,https://perma.cc/N8FZ-TNCM,https://perma.cc/XS94-XL7H,https://perma.cc/ZY6W-W2Q4,0,0,0,0,0,1500000,0,96
48053001,48053,Burnet,TX,2008,New Jail,Passed,https://perma.cc/Y79U-Y6QY,https://perma.cc/36HX-LPG6,0,0,0,0,0,0,38500000,98,587
48055001,48055,Caldwell,TX,2006,Jail Expansion,Passed,https://perma.cc/D3LR-MGEC,https://perma.cc/ZD4Y-LAE9,https://perma.cc/FQM7-U64E,https://perma.cc/DQC7-T7UA,0,0,0,0,500000,145,193
48057002,48057,Calhoun,TX,2006,New Jail,Passed,https://perma.cc/4T29-D9DM,https://perma.cc/DJF7-KRMJ,https://perma.cc/3RW4-WTJ6,0,0,0,0,0,8490000,0,144
48061002,48061,Cameron,TX,2002,New Jail,Passed,https://perma.cc/FCD8-Z82K,https://perma.cc/7JD7-GKCM,0,0,0,0,0,0,19000000,0,650
48061002,48061,Cameron,TX,2003,Jail Expansion,Passed,https://perma.cc/4H4Z-WNR2,https://perma.cc/7VT6-PKYD,https://perma.cc/F2J3-BD22,0,0,0,0,0,23860000,738,1390
48061002,48061,Cameron,TX,2006,Jail Expansion,Passed,https://perma.cc/Y7MF-NLW7,0,0,0,0,0,0,0,27000000,650,1300
48063001,48063,Camp,TX,2019,New Jail,Failed,https://perma.cc/TX5G-ELX3,https://perma.cc/2G2Q-D3FG,https://perma.cc/7DJD-SGFR,https://perma.cc/7N6K-YCNC,0,0,0,0,14000000,0,60
48065001,48065,Carson,TX,2011,New Jail,Passed,https://perma.cc/A75H-P2QA,0,0,0,0,0,0,0,7500000,24,48
48067001,48067,Cass,TX,2014,New Jail,Failed,https://perma.cc/H6ZC-BM34,https://perma.cc/RK5Z-PC4K,0,0,0,0,0,0,,96,96
48069002,48069,Castro,TX,2019,New Jail,Passed,https://perma.cc/N7J8-HZD6,https://perma.cc/N2YB-6ZR5,https://perma.cc/CTV9-PVN6,0,0,0,0,0,6800000,0,49
48071001,48071,Chambers,TX,2019,New Jail,Pending,https://perma.cc/VB7J-D8RH,https://perma.cc/23HW-VCUT,https://perma.cc/AXF6-LWWV,0,0,0,0,0,100000000,148,300
48073001,48073,Cherokee,TX,2004,Jail Expansion,Passed,https://perma.cc/5W36-5T5L,https://perma.cc/75V9-PZ6S,0,0,0,0,0,0,4000000,102,188
48075001,48075,Childress,TX,2008,New Jail,Passed,https://perma.cc/79T9-JLNW,https://perma.cc/EJF8-PBWZ,https://www.texasjailproject.org/2010/02/carson-county-jail-costs-county/,https://perma.cc/M78C-VRH3,0,0,0,0,7000000,0,96
48083002,48083,Coleman,TX,2019,New Jail,Passed,https://perma.cc/CTV9-PVN6,https://perma.cc/3EDG-N893,0,0,0,0,0,0,9150000,0,48
48085004,48085,Collin,TX,2003,Jail Expansion,Passed,https://perma.cc/FJ58-G5AD,0,0,0,0,0,0,0,17700000,784,1082
48085004,48085,Collin,TX,2007,Jail Expansion,Passed,https://perma.cc/8ZTC-SEWD,https://perma.cc/Y47Q-4AYJ,https://perma.cc/8D7J-3FH3,https://perma.cc/79T9-JLNW,0,0,0,0,45800000,1010,1298
48085004,48085,Collin,TX,2021,Jail Expansion,Passed,https://perma.cc/RQS6-JVJS,https://perma.cc/TN56-94JY,https://perma.cc/8GSX-GUSH,https://perma.cc/KJR2-EC2B,0,0,0,0,134100000,1298,1748
48091001,48091,Comal,TX,2020,New Jail,Passed,https://perma.cc/YK3C-SWV6,https://perma.cc/L7Q8-EHLC,https://perma.cc/U3ZD-GS63,https://perma.cc/6AGC-B8RD,https://perma.cc/3X7L-9E66,0,0,0,76000000,337,589
48097002,48097,Cooke,TX,2006,New Jail,Passed,https://perma.cc/4T29-D9DM,https://perma.cc/8XG6-RP38,0,0,0,0,0,0,10500000,0,212
48097002,48097,Cooke,TX,2022,Jail Expansion,Pending,https://perma.cc/QSS3-V7L2,https://perma.cc/Q4UK-87LL,0,0,0,0,0,0,16000000,212,260
48099001,48099,Coryell,TX,2021,New Jail,Failed,https://perma.cc/BS29-83VS,https://perma.cc/TX5G-ELX3,https://perma.cc/AQ42-QBTZ,https://perma.cc/KJ8V-LVG9,0,0,0,0,30000000,93,250
48099001,48099,Coryell,TX,2022,Jail Expansion,Pending,https://perma.cc/G67C-5PX8,0,0,0,0,0,0,0,,,
48105001,48105,Crockett,TX,2019,New Jail,Passed,https://perma.cc/CTV9-PVN6,0,0,0,0,0,0,0,,0,24
48111001,48111,Dalllam - Hartley,TX,2006,New Jail,Passed,https://perma.cc/7NJ7-7T5Bhttps://perma.cc/7NJ7-7T5B,https://perma.cc/4T29-D9DMhttps://perma.cc/4T29-D9DM,0,0,0,0,0,0,2999000,0,51
48113001,48113,Dallas,TX,2008,New Jail,Passed,https://perma.cc/D3LR-MGEC,https://perma.cc/4WXA-3VXP,0,0,0,0,0,0,63220000,0,2400
48113001,48113,Dallas,TX,2015,New Jail,Passed,https://perma.cc/2XEQ-F63T,0,0,0,0,0,0,0,,0,278
48117001,48117,Deaf Smith,TX,2022,New Jail,Passed,https://perma.cc/S3RC-Z2QG,https://perma.cc/7ZQA-ESYZ,0,0,0,0,0,0,36200000,96,197
48121002,48121,Denton,TX,2003,Jail Expansion,Passed,https://perma.cc/4H4Z-WNR2,https://perma.cc/7VT6-PKYD,https://perma.cc/E8EG-54XP,0,0,0,0,0,13200000,961,1400
48121002,48121,Denton,TX,2008,Jail Expansion,Passed,https://perma.cc/YEN6-DWN6,https://perma.cc/2XEQ-F63T,https://perma.cc/YEN6-DWN6,0,0,0,0,0,30000000,192,384
48123001,48123,DeWitt,TX,2009,Jail Expansion,Passed,https://perma.cc/R3AA-P37G,https://perma.cc/4PZL-2SNX,0,0,0,0,0,0,300000,51,132
48127001,48127,Dimmit,TX,2004,New Jail,Passed,https://perma.cc/C83N-MVFX,0,0,0,0,0,0,0,,0,96
48135001,48135,Ector,TX,2020,Jail Expansion,Passed,https://perma.cc/U3ZD-GS63,https://perma.cc/J8G7-A5RH,https://perma.cc/9HUL-9GN4,0,0,0,0,0,25000000,667,1079
48139001,48139,Ellis,TX,2010,Jail Expansion,Passed,https://perma.cc/N92U-EPUE,https://perma.cc/N9ZC-RUP5,https://perma.cc/5KUH-J8N9,0,0,0,0,0,53875000,568,856
48141002,48141,El Paso,TX,2012,Jail Expansion,Passed,https://perma.cc/LH8R-CYUC,https://perma.cc/QHT9-7D97,0,0,0,0,0,0,41700000,1400,1832
48143001,48143,Erath,TX,2012,Jail Expansion,Passed,https://perma.cc/DBJ9-7NZF,0,0,0,0,0,0,0,8000000,72,144
48145001,48145,Falls,TX,2019,Jail Expansion,Failed,https://perma.cc/9DDJ-DETT,https://perma.cc/M3TC-GCBV,https://perma.cc/X3JU-3SQE,0,0,0,0,0,1500000,107,155
48147003,48147,Fannin,TX,2002,New Jail,Passed,https://perma.cc/M4GP-M3FE,https://perma.cc/FTT5-2T64,https://perma.cc/U33E-RZPW,0,0,0,0,0,2700000,0,96
48147003,48147,Fannin,TX,2010,New Jail,Passed,https://perma.cc/M4GP-M3FE,0,0,0,0,0,0,0,22500000,0,432
48151002,48151,Fisher,TX,2016,New Jail,Passed,https://perma.cc/AJ38-X4L6,https://perma.cc/6UFV-D57G,0,0,0,0,0,0,6745000,0,24
48157001,48157,Fort Bend,TX,2009,Jail Expansion,Passed,https://perma.cc/87Q4-KL6D,https://perma.cc/7NUS-S7X7,https://perma.cc/FNF9-SQWJ,0,0,0,0,0,66000000,692,1700
48159001,48159,Franklin,TX,2007,Jail Expansion,Passed,https://perma.cc/8ZTC-SEWD,https://perma.cc/326X-G943,https://perma.cc/CL6G-3P5C,https://perma.cc/X3JU-3SQE,0,0,0,0,,56,112
48165001,48165,Gaines,TX,2015,New Jail,Passed,https://perma.cc/2XEQ-F63T,https://perma.cc/DR4F-WUDR,0,0,0,0,0,0,10000000,0,96
48167003,48167,Galveston,TX,2006,New Jail,Passed,https://perma.cc/4T29-D9DM,https://perma.cc/WK2W-ABMT,https://perma.cc/GL6A-552V,https://perma.cc/6M68-EHFE,0,0,0,0,92000000,567,1244
48169001,48169,Garza,TX,2008,New Jail,Passed,https://perma.cc/79T9-JLNWhttps://perma.cc/79T9-JLNW,https://perma.cc/TG5R-R7D8https://perma.cc/TG5R-R7D8,0,0,0,0,0,0,9240000,0,96
48171001,48171,Gillespie,TX,2012,New Jail,Passed,https://perma.cc/9FK8-2XW6,0,0,0,0,0,0,0,15000000,15,96
48177001,48177,Gonzales,TX,2004,New Jail,Passed,https://perma.cc/C83N-MVFX,https://perma.cc/T94N-23Q3,0,0,0,0,0,0,3000000,0,96
48181002,48181,Grayson,TX,2012,Jail Expansion,Passed,https://perma.cc/6V7D-LBC4,https://perma.cc/9B5S-WTY2,0,0,0,0,0,0,6000000,432,480
48181002,48181,Grayson,TX,2022,Jail Expansion,Pending,https://perma.cc/E2YW-698Q,https://perma.cc/E2YW-698Q,0,0,0,0,0,0,34000000,480,635
48183003,48183,Gregg,TX,2006,Jail Expansion,Passed,https://perma.cc/4T29-D9DM,0,0,0,0,0,0,0,,,
48183003,48183,Gregg,TX,2007,Jail Expansion,Passed,https://perma.cc/8ZTC-SEWD,0,0,0,0,0,0,0,,,
48199001,48199,Hardin,TX,2009,Jail Expansion,Passed,https://perma.cc/D3LR-MGEC,https://perma.cc/6G3B-7386,0,0,0,0,0,0,3500000,127,485
48201006,48201,Harris,TX,2007,New Jail,Failed,https://perma.cc/52WP-NYLZ,https://perma.cc/D3LR-MGEC,https://perma.cc/QY5E-TPR2,0,0,0,0,0,245000000,0,2500
48201006,48201,Harris,TX,2019,New Jail,Passed,https://perma.cc/CTV9-PVN6,https://perma.cc/54Y5-RGC5,0,0,0,0,0,0,100000000,0,552
48203002,48203,Harrison,TX,2011,Jail Expansion,Passed,https://perma.cc/3FE5-FGLE,https://perma.cc/WF38-46S3,https://perma.cc/W943-638J,0,0,0,0,0,7100000,50,250
48207001,48207,Haskell,TX,2017,New Jail,Failed,https://perma.cc/DK2Q-WQX3,https://perma.cc/N58W-5X3D,https://perma.cc/F3U3-CZGR,0,0,0,0,0,5000000,555,
48209001,48209,Hays,TX,2020,Jail Expansion,Passed,https://perma.cc/YK3C-SWV6,https://perma.cc/ARN3-QYGX,https://perma.cc/8FQM-3BR5,https://perma.cc/U3ZD-GS63,0,0,0,0,57500000,362,602
48213001,48213,Henderson,TX,2008,Jail Expansion,Passed,https://perma.cc/79T9-JLNW,https://perma.cc/6LCS-4A6U,https://perma.cc/UD2D-JQY2,0,0,0,0,0,8500000,500,755
48215002,48215,Hidalgo,TX,2003,New Jail,Passed,https://perma.cc/P3NW-XFR7,0,0,0,0,0,0,0,,0,1232
48215002,48215,Hidalgo,TX,2021,Jail Expansion,Pending,https://perma.cc/6ZJR-B4DY,https://perma.cc/GY78-63WE,https://perma.cc/QZC5-5P4X,0,0,0,0,0,112500000,1232,2232
48223001,48223,Hopkins,TX,2015,New Jail,Passed,https://perma.cc/2XEQ-F63T,https://perma.cc/8RSC-Q9Y3,0,0,0,0,0,0,21000000,0,192
48223001,48223,Hopkins,TX,2021,New Jail,Pending,https://perma.cc/HXT2-DF6L,0,0,0,0,0,0,0,,0,48
48225001,48225,Houston,TX,2010,New Jail,Passed,https://perma.cc/N92U-EPUE,https://perma.cc/N22B-W37U,0,0,0,0,0,0,13000000,0,144
48227002,48227,Howard,TX,2006,New Jail,Failed,https://perma.cc/DLK9-EENX,https://perma.cc/SB4H-ALVA,0,0,0,0,0,0,10100000,39,
48227002,48227,Howard,TX,2007,Jail Expansion,Passed,https://perma.cc/8ZTC-SEWD,https://perma.cc/DLK9-EENX,https://perma.cc/7NJ7-7T5B,0,0,0,0,0,11600000,33,96
48229001,48229,Hudspeth,TX,2004,New Jail,Passed,https://perma.cc/C83N-MVFX,https://perma.cc/Q4CR-E9YJ,0,0,0,0,0,0,23500000,0,576
48231001,48231,Hunt,TX,2002,New Jail,Passed,https://perma.cc/49XY-U4YM,https://perma.cc/7Y86-A3AQ,0,0,0,0,0,0,14400000,0,386
48231001,48231,Hunt,TX,2021,New Jail,Failed,https://perma.cc/HLS3-GRQ8,0,0,0,0,0,0,0,75000000,0,
48231001,48231,Hunt,TX,2022,New Jail,Pending,https://perma.cc/7PQF-ZGWH,0,0,0,0,0,0,0,50000000,386,
48237001,48237,Jack,TX,2004,New Jail,Passed,https://perma.cc/C83N-MVFX,https://perma.cc/2FXM-49BN,0,0,0,0,0,0,6600000,0,96
48247001,48247,Jim Hogg,TX,2010,New Jail,Passed,https://perma.cc/83ZW-BSW9,https://perma.cc/8JV2-HZGT,https://perma.cc/XCF8-ZGC5,0,0,0,0,0,10200000,18,48
48247001,48247,Jim Hogg,TX,2012,New Jail,Passed,https://perma.cc/6V7D-LBC4,0,0,0,0,0,0,0,,0,96
48251001,48251,Johnson,TX,2006,Jail Expansion,Passed,https://perma.cc/4T29-D9DM,https://perma.cc/9QU3-9MRG,https://perma.cc/3K84-JHVE,https://perma.cc/E2L9-FQKY,0,0,0,0,5100000,482,774
48251001,48251,Johnson,TX,2011,Jail Expansion,Failed,https://perma.cc/MF6G-JBTD,0,0,0,0,0,0,0,1000000,774,
48251001,48251,Johnson,TX,2012,Jail Expansion,Passed,https://perma.cc/6V7D-LBC4,https://perma.cc/3K84-JHVE,0,0,0,0,0,0,,774,870
48251001,48251,Johnson,TX,2015,Jail Expansion,Passed,https://perma.cc/3K84-JHVE,https://perma.cc/AN57-BMH9,https://perma.cc/6AMZ-77EG,0,0,0,0,0,20600000,870,1098
48251001,48251,Johnson,TX,2018,Jail Expansion,Passed,https://perma.cc/TQT6-9Q32,https://perma.cc/AN57-BMH9,0,0,0,0,0,0,6400000,1098,1116
48253002,48253,Jones,TX,2010,New Jail,Passed,https://perma.cc/6XVH-JNBE,0,0,0,0,0,0,0,35000000,0,1100
48255002,48255,Karnes,TX,2016,New Jail,Passed,https://perma.cc/AJ38-X4L6,https://perma.cc/EU6X-X3ZE,0,0,0,0,0,0,,0,50
48257002,48257,Kaufman,TX,2004,New Jail,Passed,https://perma.cc/C83N-MVFX,https://perma.cc/N6EQ-J7HQ,0,0,0,0,0,0,22000000,0,531
48259001,48259,Kendall,TX,2004,New Jail,Passed,https://perma.cc/V7KC-TMVJ,0,0,0,0,0,0,0,7000000,54,60
48259001,48259,Kendall,TX,2019,New Jail,Passed,https://perma.cc/YK3C-SWV6,https://perma.cc/S8M2-FJ9H,https://perma.cc/CQ9C-5MD9,https://perma.cc/CTV9-PVN6,https://perma.cc/V7KC-TMVJ,0,0,0,20000000,60,102
48265002,48265,Kerr,TX,2017,Jail Expansion,Passed,https://perma.cc/YK3C-SWV6,https://perma.cc/MUZ7-S54P,https://perma.cc/B3GD-YYZ6,0,0,0,0,0,15000000,192,328
48281001,48281,Lampasas,TX,2020,New Jail,Passed,https://perma.cc/U3ZD-GS63,https://perma.cc/MN6G-AF9J,0,0,0,0,0,0,18000000,37,112
48283001,48283,La Salle,TX,2004,New Jail,Passed,https://perma.cc/C83N-MVFX,https://perma.cc/RWW8-QKTR,0,0,0,0,0,0,24300000,0,556
48285001,48285,Lavaca,TX,2005,New Jail,Passed,https://perma.cc/N8FZ-TNCM,0,0,0,0,0,0,0,,0,576
48287001,48287,Lee,TX,2008,New Jail,Passed,https://perma.cc/79T9-JLNW,https://perma.cc/7WT7-HMWD,0,0,0,0,0,0,9800000,0,107
48293002,48293,Limestone,TX,2006,Jail Expansion,Passed,https://perma.cc/4T29-D9DM,https://perma.cc/4ZU3-6N9D,https://perma.cc/G6GV-C6MG,0,0,0,0,0,7500000,910,1006
48293002,48293,Limestone,TX,2011,New Jail,Passed,https://perma.cc/QYJ3-PGSN,0,0,0,0,0,0,0,15500000,64,214
48293002,48293,Limestone,TX,2016,Jail Expansion,Passed,https://perma.cc/AJ38-X4L6,https://perma.cc/S4NS-F9PC,https://perma.cc/DX2X-JPUL,0,0,0,0,0,,1006,1260
48299001,48299,Llano,TX,2002,New Jail,Passed,https://perma.cc/5KY9-NT6S,0,0,0,0,0,0,0,4000000,0,
48303003,48303,Lubbock,TX,2010,New Jail,Passed,https://perma.cc/N92U-EPUE,https://perma.cc/52S6-LS6Z,0,0,0,0,0,0,110000000,0,1512
48303003,48303,Lubbock,TX,2022,Jail Expansion,Pending,https://kfyo.com/emergency-declaration-jail-population-county-budget-more/,https://kfyo.com/judge-parrish-talks-county-budget-jail-expansion-census-data/,https://perma.cc/NHU7-BXVD,0,0,0,0,0,40000000,1512,
48307001,48307,McCulloch,TX,2018,New Jail,Passed,https://perma.cc/TQT6-9Q32,https://perma.cc/39WV-LA7B,https://perma.cc/H88N-B3U8,0,0,0,0,0,9355000,22,66
48317001,48317,Martin,TX,2019,New Jail,Passed,https://perma.cc/4NR7-GJNJ,https://perma.cc/HW96-6DMC,https://perma.cc/CA3Z-N3C6,https://perma.cc/CTV9-PVN6,0,0,0,0,10000000,0,38
48319001,48319,Mason,TX,2006,New Jail,Failed,https://perma.cc/EX3N-PYQL,https://perma.cc/X3ZH-JKG5,0,0,0,0,0,0,9000000,5,45
48321001,48321,Matagorda,TX,2008,Jail Expansion,Passed,https://perma.cc/79T9-JLNW,https://perma.cc/9DXS-QZLR,0,0,0,0,0,0,6000000,89,192
48325001,48325,Medina,TX,2019,Jail Expansion,Passed,https://perma.cc/6SB6-XHKZ,https://perma.cc/BH29-X8JG,0,0,0,0,0,0,10000000,96,192
48329002,48329,Midland,TX,2011,Jail Expansion,Passed,https://perma.cc/ZCR7-ET5U,https://perma.cc/GVZ3-A9NZ,https://perma.cc/65Y3-NRFZ,0,0,0,0,0,16000000,201,417
48329002,48329,Midland,TX,2022,New Jail,Pending,https://perma.cc/89V3-6GJ6,https://perma.cc/GVZ3-A9NZ,0,0,0,0,0,0,124000000,498,
48331002,48331,Milam,TX,2004,New Jail,Passed,https://perma.cc/D3LH-V95Y,https://perma.cc/QU4T-8Z8W,0,0,0,0,0,0,8500000,0,160
48333001,48333,Mills,TX,2016,New Jail,Passed,https://perma.cc/AJ38-X4L6,https://perma.cc/PRX9-2LUJ,0,0,0,0,0,0,6850000,0,32
48335001,48335,Mitchell,TX,2013,New Jail,Passed,https://perma.cc/83ZW-BSW9,https://perma.cc/FN2Q-PLW4,https://perma.cc/PN7M-CM6U,https://perma.cc/U7NY-9HYJ,0,0,0,0,8039999.999999999,0,72
48339001,48339,Montgomery,TX,2004,Jail Expansion,Passed,https://perma.cc/98Z9-82WG,https://perma.cc/79E3-JVNR,0,0,0,0,0,0,15000000,752,1155
48339001,48339,Montgomery,TX,2008,New Jail,Passed,https://perma.cc/Y4CT-WYD6,https://perma.cc/BY95-PTWY,0,0,0,0,0,0,44800000,0,1517
48339001,48339,Montgomery,TX,2010,Jail Expansion,Passed,https://perma.cc/N92U-EPUE,https://perma.cc/83NU-847R,0,0,0,0,0,0,,1197,1293
48339001,48339,Montgomery,TX,2015,New Jail,Failed,https://perma.cc/EE6C-JUV6https://perma.cc/83NU-847R,https://perma.cc/83NU-847R,0,0,0,0,0,0,202000000,0,
48339001,48339,Montgomery,TX,2021,Jail Expansion,Passed,https://perma.cc/8PH8-U8QV,https://perma.cc/83NU-847R,0,0,0,0,0,0,6500000,1253,
48351003,48351,Newton,TX,2022,New Jail,Pending,https://www.12newsnow.com/video/news/politics/elections/voters-in-newton-county-making-decision-on-jail-expansion-renovation/502-0f083c94-951c-40fc-895c-689771054439,https://perma.cc/PC4D-LBW6,0,0,0,0,0,0,,12,96
48353002,48353,Nolan,TX,2015,New Jail,Passed,https://perma.cc/2XEQ-F63T,https://perma.cc/GJ92-DYYH,0,0,0,0,0,0,12600000,54,96
48355003,48355,Nueces,TX,2022,New Jail,Pending,https://perma.cc/H3SX-WP99,0,0,0,0,0,0,0,400000000,1050,3000
